hitIndex,hitDocId,hitStart,hitEnd,score,quoteIndex,quoteStart,quoteEnd,quoteDocId,workCount,quoteMeta,hitMeta,quoteText,hitText,result,annotator
265,0085100302,694566,694956,0.859,0,211082,211369,A48874,41,specific_quotes_v1210,top188-194,"nother reason *why* God hath scattered up and down *several degrees of pleasure and pain, in all the things that environ and affect us*; and blended them together, in almost all that our Thoughts and Senses have to do with; that we finding imperfection, dissatisfaction, and want of comp","tation which providence has allotted us; and
however we may judge of happiness in others, measuring
them bv our own desires, we fiall be sure to err: God
is jull and equal in all his ways; and,

What happier natures f(rink at with affright,
The hard inhabitant contends is right.
We travelled on without any thing to attract our par-
ticular attention, except the dreary mountains, at great",N,2
0,0346400202,134293,134680,0.865,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","complex Idea, other Terms

l ay be introduced, that also denote compound
Ideas, though of an inferior Class. For the first
,a.' r; Idea being resolvable into others less complicated,

the Definition which enumerates there component
Ideas, muff confiul of the Names by which they are. expeffed.
And if it so happen, that the Ideas of this second Class are
also unknown, their Tern-s too o",M,2
1,0852000101,10585684,10586099,0.859,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","up such complex idea.---The
reason of this is, that the simple ideas, which make up our
complex ideas of substances, have no visible necessary con-
nexion, or inconsistence, with other simple ideas, whole co-
existence with them we would inform ourselves about.----
These ideas being liRewife, for the moll part, secondary qua-
lities, which depend upon the primary qualities of their minute
or insensible parts, or",M,2
2,0297300105,75270,75678,0.858,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","two or more ideas is called complex.

Complex Ideas are often confidered as tingle and distinct beings, though they
may be made up of several simple ideas; so a body, a spirit, a house, a tree, a
flower. But when several of there ideas ns a different kind are joined together,
which are wont to be confidered as distinct ingle beings, this is called a compounded
idea, whether these united ideas be simple or",M,2
3,0025700100,189311,189765,0.856,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","the precise nature and composition of the ideas affixed to those words which have
complex ideas, in a proper sense, i. e. which excite any combinations of simple ideas
united intimately by association; also to explain, upon this foundation, the proper use
of those words, which have no ideas. For there are many words which are mere
substitutes for other words, and many which are only auxiliaries. Now it cannot be
said, that either of these have ideas,",M,2
4,0539801000,58038,58397,0.854,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", a
heavy Body, afwift Horse, C&c. Every Thing that
can be divided by the Mind into two or more Ideas
is called complex.

Complex Ideas are often confidered as single and
diflinS Beings, tho' they may be made up of fe-
veral simple Ideas; so a Body, a Spirit, a House,
a Tree, a Flower. But when several of these
Ideas of a different Kind are join'd together,",M,2
6,0689200107,650193,650626,0.848,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","the ideas they have in their minds, being referred to
y real essences as archetypes which are unknown, they

must be so far from being adequate, that they cannot
s be supposed to be any representation of them at all.
- Our complex ideas of substances are nothing but certain
- collections of simple ideas that have been observed or
d supposed constantly to exist together. But such a com-

plex idea cannot be the real essence of any",M,2
7,0888800101,6499410,6499826,0.847,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","another, but only imaginarily, or il our conception.
COMPLEX ideas, in logic, are such as are compounded of fevcral
simple ones. See TERM and IDEA.
COMPLEX propoJition, is either that which has at least one of
it's terms complex, or such as contains several members, as cafilal
propositions: or it is several ideas offering themselves to our
thoughts at once, whereby we are led to affirm the fame thing of
different",M,2
8,1731900101,4856026,4856406,0.847,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","; that of which the existence presupposes the exiftenice

of something else.,.

Modes I call such complex ideas, which, however cormi-

pounded, contain not in them the supposition of subsisting by
themselves, but are considered as dependencies on, or affedions
of substances; such are the ideas signified by the words tri-
angle, gratitude, murder. Locke.

DEPE'NDANT. adj. [from",P,2
10,0847000102,406921,407318,0.846,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","from them, no other than a power to produce thelc lien-
fations in us.
Complex ideas are those notions or conceptions of
things that result from the various combinations and
union of our limple ideas. These are of two principal
kinds, namely, fich as are derived fiom without, and
ieprclent thole combinations of simple ideas, that have a
real existence in nature, and are conceived to co-exiit in",M,2
12,0168300500,7702,8143,0.844,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","some but
differ in other parts, it then separates the parts
which agree from those which do not; and the
simple idea becomes a complex one; these may
be called complex in their nature or substances:
arbitrary ones are formed by adding several
simple ideas together.

14. Ideas and effets which always accompany
each other, are supposed to be derived from the
fame cause, e. g. If a body is interposed be-
tween our two hands they cannot come",M,2
13,0053000106,64475,64846,0.843,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", aiunft horses &c.
every thing that can be divided by the mind into two or more ideas
is called complex. .
Complex ideas are often confidered as single and difinta beings; though
they may be made up of several limple ideas; so a body, afpirit, a
hotfe, a tree, afiower.-But when several of these ideas of a different
kiind are joined together, which are wont to be confi",P,2
14,1439300101,122137,122484,0.842,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","things are. But complex ideas, or notions of complex
:objects, the mind cani ft:.-m for itself, by fuappofing a
number of simple or complex notions or things coin-
bined together in one afimblopge. When -lbch complex
ideas are not derived si om memory, we refer them to
the imagination. No n'an e':er saw a mountain of
ivory ; but he, who has seen",M,2
15,1092700101,48484,48910,0.842,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","the mind was instructed to compound others,
even such, perhaps, as existed by these means in
idea and notion, before the combinations, whereof
they became the architypes, existed in ad. Our
ideas of relations, and of the relations of relations,
which are comprehended so often in our complex
ideas, or notions, are not positive beings that exist
by themselves, and can be contemplated by them-
selves. Modes are the affcdtions",M,2
18,0581100300,115215,115595,0.842,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","means a
conscious, intelligent, active, felf-exerting Being.
Thus we define compound Ideas, or complex
Conceptions; but as for those that arefimple,
they cannot be defined otherwise than by orme
synonymous Term, because they canl be known
only by Experieice.

26. ANY one ihtire Being that cannot be di-
vided into more of the fame Kind, Of
we call an Individual, whether it be Of",M,2
20,1479400101,613231,613633,0.841,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","The names of substances.
(I.) Of simple Ideas, which cannot be defined

or explained per notiora, since definition is re-
solving the thing to be defined into its moal
simple Ideas ; but complex Ideas may be defined,
because they may be resolved into their simple

Ideas ;

Ideas; and simple modes may be defined, being
the manner in which these simple Ideas are come
bined ; and therefore the mind may",M,2
23,1179800200,320320,320729,0.839,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Complex Ideas, and have his own
definition of the term.-He lays there,

Ac As simple ideas are observed to exist
in several combinations united together;
so the mind has a power to confider
several of them united together as one
. idea; and that not only as they are
united in external objeEts, but as itself
has joined them. Ideas thus made up
of several simple ones put together, I call
complex; such as are",M,2
27,0821500101,747641,747964,0.837,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Of our Complex Ideas of Substances.
Ideas of Sub . . i.. H E Mind being, as I have declar'd, furnifh'd with a great number of
fiances, how ] the simple Ideas, convey'd in by the Senses, as they are found in exte.
made. riour things, or by Refleftion on its own Operations, takes notice also, that a

certain number of these",M,2
30,0223400103,753227,753657,0.836,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","are designed to represent, and there
will be no danger of confusion or miffake.

Words representing complex ideas, which are
objets of our senses, are defined by enumerating
the simple ideas of which they are compounded.

Words representing simple ideas cannot properly
be defined, for it is impossible to analyze the idea
white, sweet, &c.

It is unnecessary to fay any thing of the nature
and use of those words called particles",M,2
31,1440900103,790437,790829,0.836,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","ing, any ideas or notions, yet are they not unaccompanied
by ideas and notions. That would be to have no meaning at

all,

cafes of the latter kind. The essences of substances are absolutely unknown to
:us, but the essences of complex modes are perfectly known, so that we have
clear and diftin&c notions, tho we cannot have clear and distinct ideas, nor indeed
any ideas at all of them. From",M,2
39,0601600100,2837980,2838312,0.835,33,279932,280116,A48874,13,specific_quotes_v1210,top20,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",",

COMPLEX Ideas are often confidered as single
and diRlinct Beings, tho' they may be made up of
fvevral simple Ideas; so a Body, a Spirit, a House,
a Tree, a Flower. But when feveral.of these Ideas
of a different Kind are joined together, which are
wont to be confidered as diftind iingle Beings, this
is called a compounded Idea,,",M,2
40,0367400402,3941606,3941977,0.835,33,279932,280116,A48874,13,specific_quotes_v1210,top20-26,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","'ly passive.
Of the fcond kind of complex ideas are
all those arbitrary collecfions of difei ent
ideas. which the mind by ust own powers
occSonally pots together, by compound-
ing, compariu, divertiying and uniting
its original notces, either for uft in the
conmmerc of life, or in i pursuit tor
fartherknowvlege; such are our ideas of
fIsted lengths, whether of duration",M,2
61,0317700100,3197697,3198019,0.83,33,279932,280116,A48874,13,specific_quotes_v1210,top26-32,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","or Equivalent to the whole Complexion, because that is'Explaining Idem
per Diverun ; Or Thus, if Simple Ideas cannot be Defined,. it is Impollible Complex I-
deas, which Consist of those Simple Ones, Ihould be; unlcfs we can'Define an As-
iiemblage of Simple Ideas, by an Assemblage of Simple Ideas, that is, by Synonymous",M,2
74,0658401000,32112,32441,0.827,33,279932,280116,A48874,13,specific_quotes_v1210,top32-38,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","W H EN two or more Ideas are combin'd to-
gether, the Composition is call'd a ComplexIdea,
and such are all the Ideas of Modes, Substances
and Relations.

W HEN an Idea is rescinded from the Ideas
of Time, Place, and real Exittence, or other
concomitant Ideas, and is made the Reprefen-
tation of several Particulars for the hast",M,2
82,1448700301,1655033,1655349,0.825,33,279932,280116,A48874,13,specific_quotes_v1210,top38-44,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","(L.) the Sum or Whole. De Sommrs

rs haer geheel.

COMPLEX' Ideas, ( in Logick) are Ideas compoun·

ded, or consisting of several Iample Ideas. LOCK(E(
Saamengesii1de Din~kbeelden.

COMPLEX' Proposition , is either that which has

at least one of its Terms Complex, or such as
contains several Members, as causal Pro",P,2
105,0025801800,7309,7741,0.822,33,279932,280116,A48874,13,specific_quotes_v1210,top44-50,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","the other, of these two
classes.

Ideas are either simple or complex. A simple
idea, whether of sensation or reflection, presents
but one uniform, indivisible character to the mind,
which will not admit of plurality; nor can it pos-
sibly be perceived to contain two different na-
tures. Such are all those before mentioned. All
simple ideas of sensation the mind passively rc-

A2

ceives from external objects, and all simple idea",P,2
141,0211101400,19595,19992,0.817,33,279932,280116,A48874,13,specific_quotes_v1210,top50-56,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","bin'd and associated several Ideas
into one Word, such as yealoufji, Stpicion,
Envy. Sometimes where the Passions them-
selves have scarce any difference, yet there
are different Names for them. And there
are many other combin'd Passions that have
no Name. A perfec Scheme therefore is
notto be expected.

9. Finally, I would give my Readers
notice, that several of there Principles,
Qualities, or",M,2
147,0329800300,55177,55546,0.817,33,279932,280116,A48874,13,specific_quotes_v1210,top56-62,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","or compound-
ing Ideas.

'Tis by the means of Imagination
that the Ideas or Notions of Things are
diverfify'd. It (hews that the Soul is not
obliged always to think of Things in
the fame Order as the Ideas of them
were at first excited; but that it can, by

the

the free Exercise of a Power inherent ESSAY
in itelf, either separate the Ideas of I.
Things that are most",M,2
196,0753000100,130126,130508,0.813,33,279932,280116,A48874,13,specific_quotes_v1210,top62-68,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Two, or two complex in one id.a.

But that Idea, which is a complex Idea, is the Idea of the two Idea's, represented complex in
one Idea, and not the two Idea's really connected into one; which is no lets absurd a Contra-
diction to suppose, than to iuppofe that two Persons Natural are really connected into one Manl
the Idea's of the Mind being proper and adequate Objecs, whereby",P,2
209,0522601300,102591,102974,0.812,33,279932,280116,A48874,13,specific_quotes_v1210,top68-74,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Substances that are compounded
put of themi namely, that they run thro' an

infinite

infinite variety of Changes from the Operations
of the Mind upon them; but do in themselves
remain the fame and unchangeable. As all our
Compounded Ideas are made out of These a-
lone, and as even our most abftra CoGmplex
NTotions take their first R/ie from them; Ib is
our Knowledge of all Things",M,2
230,0621500102,1017000,1017298,0.81,33,279932,280116,A48874,13,specific_quotes_v1210,top74-80,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","not (imple.
plexo compuesto, lo qe
de muchas partes.
COMPLEX TERMS, Or IDEAS.(

Such as are comipounded of
veral limple ones. 7erm;no,
plexos , ideas complexas.
COMPLEX PROPOSITION. Proys

complexa.
CÓMPLEX. s. V. coMPLATIO
COMPLÉXEDNESS. s. Co

cation, involution of many
ticular parts in one inte",M,2
266,0340900500,419871,420149,0.809,33,279932,280116,A48874,13,specific_quotes_v1210,top80-86,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", or
Suspension.
The CONSISTENCE of Notions with each other is expreifed
by conjoining Particles; as, i. COPULATIVES ; as, and, alfi,
bath, so as. . CoNCESSIVE; as, altho', altough, albeit, at leafs.
The DEPENDENCE of one Notion on another is expressed by,
I. CAUsALS ; as, for,",M,2
329,0533300200,43267,43636,0.804,33,279932,280116,A48874,13,specific_quotes_v1210,top86-92,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Things, ob. in their Conception
they often fee no farther than the immediate
Import of Words and Nlames, without conider-
ing whether these are properly applied or
otherwise. To certain Terms are ainexed,
certain Aflociations of Ideas, ad it is frequent-
ly tthofe Afociations of Ideas alone, 'y w'ich
th.ey. form their Opinions and reglate their
Condut.

D 3 HEaB

( 3",T,2
344,1120900100,146971,147350,0.804,33,279932,280116,A48874,13,specific_quotes_v1210,top92-98,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","they represent but
that Part of them only wherein they agree
with others of the fame Kind.

Now there abftrated Ideas evidently arise
from a Power that is in the Mind itfeJi to ab-
firad or divide one Part of an Idea from the
other, or to feperate mingled Ideas, and con-
ceive them apart.

Another Sort of abflracred Ideas, and which
indeed are more properly caUcd by thit Name,",T,2
376,1196300101,554361,554747,0.802,33,279932,280116,A48874,13,specific_quotes_v1210,top98-104,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","ties and attributes that essential-
ly appertain to them, and which we ought to assign
thlem by abltraEtion, as confidering them a priori.
Hence it appears, that this doctrine ihould proceed
in its operations from the moil simple ideas; such
as do not admit of any other qualities of which they
may be compounded. These Pimple ideas are, for
example, those of being, of essence, of fubl",M,2
417,0282600204,110339,110711,0.8,33,279932,280116,A48874,13,specific_quotes_v1210,top104-110,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","ly the difference betwixt sensations and ideas.
j Ibid. p. 73, 74, and 75.

x

use the faculty of abftration and eparation, which is peculiar o
the intell-eull nature, and without which we never could have
formed ideas of any kind. For in this material world, as some of
the antient philosophers have observed, particularly Anaxagoras, as
I remember, all things are so mni",T,2
461,0303900101,321226,321607,0.798,33,279932,280116,A48874,13,specific_quotes_v1210,top110-116,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","some parts of several, diffe-
' rent and inconsistent ideas are put together.' This definiti-
on is unintelligible and unworthy of his natural acuteness. An
abftra& ideais not the idea of any thing really existent, but a
general idea, in which many particular things agree. It is a
preterition of, or non-attention to the particularities and fpe-
cialities that determine it to one",T,2
471,1022801000,298293,298652,0.797,33,279932,280116,A48874,13,specific_quotes_v1210,top116-122,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","tended Substance; and for this
Reason, that it is not possible to have any
Idea at all of unextended Substance.

The Ideal of thinking Being, (faith Mr. Norris)
and extended Being, are compleat and really dilfinc?
Ideas, and not one and the fame Idea incompleatly
confidered. And if the Ideas of these things are
really diftinF, then the things conceived by t",T,2
486,1127101500,2456,2795,0.797,33,279932,280116,A48874,13,specific_quotes_v1210,top122-128,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","do not mean any particular
-Agreement, but any, or every Kind of A.-
greement that we are capable of dilcovering
'n our Ideas, As ideas themselves are of va-.
rious Kinds, so the Relations interceding be-

tween

[ 5 J
twcen. them are conformably different. Che
/gresemeilt of yrithinctical Ideas is, I fippolc,
either that of Equalit,, or",M,2
534,1004400104,177437,177793,0.795,33,279932,280116,A48874,13,specific_quotes_v1210,top128-134,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","-
tions, which they are pleased to call Complex Ideas, all which -are re-
solvable into Propos.itions; and thro there, to others of the fame kind,
and so on ad i;znztum ; for of Modern Metaphysical Notions there is
no End. But wherever they stop, they leave the Mind as in a Miff,
perplexed and doubtful: for known or certain Conclusions never can
be drawn",M,2
564,0589900900,17597,17849,0.794,33,279932,280116,A48874,13,specific_quotes_v1210,top134-140,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","lui-même.
:,tgS 'ESPRIT confidéré en lui-
. L | même eft un affemblage
:î*:.+, d'idées c car c'ef par feS
effets qu'on apperçoit, & non par
fa nature qu'on ignore, qu'il faut
le définir. L'Efprit ne produit pas
lui-même fes idées, il les reçoit

par l'",N,2
645,1599000700,70545,70869,0.792,33,279932,280116,A48874,13,specific_quotes_v1210,top146-152,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","combination of things ading together'---"" a (or any)
scheme which unites'many things in order,"" is only a vague some-
thing; and does not by any means con ey the idea -here meant by
A SYSTEM; which is not ANY complexure, nor A fcheme'; but a CER-
TAIN complexure, and THE scheme, orPr.AN, WIIEREBYTH a ELEMENTS
AND PROCESSES",N,2
646,0137300602,107048,107477,0.792,33,279932,280116,A48874,13,specific_quotes_v1210,top140-146,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",", found is.
their eflence, and therefore they cannot be
communicated by gesture, representation,
or figures.

All

All these different combinations are mental
productions in reality: when published, they
convey to mankind particular sentiments,.
and afford information, or inftruc2ion- of
some kind or other; therefore, if there be
property in one, there ihould be property
in all; for there is, properly speaking, a
combination,",T,2
659,0032201200,15308,15612,0.791,33,279932,280116,A48874,13,specific_quotes_v1210,top152-158,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su",". aggregate of
all. the ideas.

O. How does abffrafion assec the exten--
sion ?

A. It encreafes it, for, since abftraRion le-
parates the ideas, and that extension cannot-
be encreafed, without removing the ideas, that
are peculiar to the individual, or fort, it rmuf
necelffrilyvencreafe it..

N. B; It",T,2
746,0343500200,37079,37492,0.789,33,279932,280116,A48874,13,specific_quotes_v1210,top158-164,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","Association
of Ideas.-Of late, the phrase has been used
in a more extensive sense, to denote the ten-
dency which our thoughts have to succeed
each other in a regular train; whether the
connection between them be eflablifhed by
custom, or arise from some other associating
principle.

53. What the different circumfiances are,
which regulate the fucceflion of our thoughts,
it is not poflible, perhaps, to enumera",T,2
763,0504100300,378769,379137,0.788,33,279932,280116,A48874,13,specific_quotes_v1210,top164-170,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","moit confuted and ambiguous.
Every Man, because theyare fre-
quently used in Conversation, or
Writing, apprehends, he perse&-
ly underitands them; while few
annex to them the fame Ideas,
and others appear to have no
certain or diftint Idea of them
at all. Among several Words of
this Kind, which Use has made
current, without imprefling any
real Character upon them; f",T,2
818,0763301100,223668,224067,0.787,33,279932,280116,A48874,13,specific_quotes_v1210,top170-176,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","; in the
fame manner as, if there were no letters, there
could be no words, or if there were no simple
and undefinable ideas, there could be no com.
plex ideas. - I might mention some infrances
of things, that are discernible no other way
than intuitively, which learned men have
firangely confounded and obscured, by treat.
ing them as fubjecs of reasoning and deduziioli,
One of the most important",M,2
851,0371401500,152567,152906,0.786,33,279932,280116,A48874,13,specific_quotes_v1210,top182-188,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","c. font é-
videntes par elles-mêmes, quoiqu'on ne puiffe
les définir; maisles mots qui défignent des idées
complexes, c'eft à dire, un affemblage d'idées
évidentesconfidéré comme une feule chofe, font
les vrais objets de la définition; parce que les
différents termes qui répréfentent ces idées,
quand ils font réunis, montrent la liaifon,",M,2
858,0814200300,90255,90649,0.786,33,279932,280116,A48874,13,specific_quotes_v1210,top176-182,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","and vices (for inifance) and to all
the forts of objects, whereof the conceptions are usually called
abstract ideas. But the mind, for its own convenience, con-
fiders each of these objeCts, when denoted by a substantive
name, as having a principle of exigence- incommunicable to
any other object; as animals, vegetables, and other external
material objects are observed to have. Hence these ab",T,2
906,0488301000,814665,815035,0.785,33,279932,280116,A48874,13,specific_quotes_v1210,top188-194,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","(hall be neceffary-to have recourfe-to-terms too complex in .their signification to exhi.
ING NOTE. bit the requisite ideas, without. the affifance of a greater or less quantity of matter of an-.

expository nature. Such terms) like the symbols used in algebraical notation, are' rather
substitutes and indexes to the terms capable of themselves of exhibiting ihe ideas.",T,2
930,1059101200,177963,178274,0.784,33,279932,280116,A48874,13,specific_quotes_v1210,top194-200,"l such complex *Ideas,* which however compounded, contain not in them the supposition of subsisting by themselves, but are considered as Dependences on, or Affections of Substances; su","by Dependence; thirdly by Re-
pugnance and Opposition or Suspension.

The CONSISTENCE of Notions with each other is
expressed by conjoining Particles; as,

i. Copulatives; as, and, aso, both, Jo as.
2. Concessives; as, altho' or although, albeit, at lea/l.
The DEPENDENCE of one Notion on another is ex-
prcffed",N,2
0,0126101600,12724,13152,0.836,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","species of motion ihould be mentioned:
I answer this is absurd, since all motion is
no more than a passage from one place to
another, which can never produce thought;
for this motion, communicated to organized
matter does no more than displace and re-
place the molecules; which are moved. Now
let us conceive one of these small particles
to go from A to B, and from B to A. and
fee whether this has any thing in common
with the",P,2
1,0032300303,316704,317093,0.833,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","finition. Is it more simple or more intelligible
than motion ? But, of all, the most remarkable
definition of motion is that of Aristotle, famous
'for its impenetrability, or rather absurdity, viz.
"" A&us entis in potentia,' quatenus in poten-
"" tia t.""

Extension enters into the conception of every
particle of matter; because every particle of
matter has length, breadth, and thickness.",P,2
2,0950400202,174195,174527,0.825,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","ciens définiffoient le mouvement comme les modernes, Définition
un changement de lieu (i), ou le paffage d'un lieu à un autre (2); ils u mouve-

ment; & fort
connoiffoient l'accélération de la defcente des corps dans leur chûte (3): accélération.
mais ils n'avoient pas fu, à la vérité, en déterminer les loix, quoiqu'ils
ne fuffent",P,2
3,0282500201,128827,129198,0.823,464,730029,730244,A48874,5,specific_quotes_v1210,top20,"ing their Causes, or any otherwise. The *Atomists,* who define Motion to be *a passage from one place to another,* What do they more than put one synonymous Word for another? For what is *Passage* other than *Motion","definition of motion; yet they are a different
species of mstion, commonly expressed by the term adiont.

This leads me to inquire into the nature of this universal ac7ion,
-and its correfpondent,p/fln, which run through the whole of nature;
for every thing, as was said, is destined by nature to a or susser,
or both :; and, where there is an agent, there muff of necess",M,2
